ID	purchase_date	payment_amount
1027009496	2012-11-08 00:00:00	909.0
1026994870	2012-11-06 00:00:00	1349.0
1026812271	2012-10-04 00:00:00	1609.0
1026813666	2012-10-04 00:00:00	1609.0
1026841137	2012-10-09 00:00:00	959.0
1026883419	2012-10-15 00:00:00	299.0
1026859543	2012-10-11 00:00:00	537.0
1026823332	2012-10-05 00:00:00	150.0
1026887439	2012-10-15 00:00:00	493.0
1026886110	2012-10-15 00:00:00	1369.0
1026838626	2012-10-08 00:00:00	609.0
1026867574	2012-10-12 00:00:00	609.0
1026822415	2012-10-05 00:00:00	609.0
1026832852	2012-10-08 00:00:00	483.0
1026837476	2012-10-08 00:00:00	1609.0
1026990314	2012-11-05 00:00:00	1609.0
1026921023	2012-10-21 00:00:00	110.0
1026896075	2012-10-16 00:00:00	609.0
1026993779	2012-11-05 00:00:00	347.0
1026884454	2012-10-15 00:00:00	563.0
1026846343	2012-10-09 00:00:00	1609.0
1026976989	2012-11-01 00:00:00	1629.0
1026966704	2012-10-29 00:00:00	180.0
1026838879	2012-10-08 00:00:00	979.0
1026951524	2012-10-25 00:00:00	609.0
1026973860	2012-10-31 00:00:00	543.0
1027031685	2012-11-13 00:00:00	375.0
1026874017	2012-10-12 00:00:00	299.0
1026983119	2012-11-02 00:00:00	327.0
1027016061	2012-11-09 00:00:00	864.0
1026893084	2012-10-16 00:00:00	537.0
1027017352	2012-11-10 00:00:00	211.0
1027020647	2012-11-11 00:00:00	543.0
1027029290	2012-11-13 00:00:00	483.0
1026884882	2012-10-15 00:00:00	563.0
1026910858	2012-10-19 00:00:00	1629.0
1026932151	2012-10-23 00:00:00	347.0
1026881435	2012-10-14 00:00:00	1629.0
1026912293	2012-10-19 00:00:00	203.0
1026944515	2012-10-25 00:00:00	111.0
1026991299	2012-11-05 00:00:00	320.0
1026883261	2012-10-15 00:00:00	793.0
1027017648	2012-11-12 00:00:00	211.0
1026991894	2012-11-05 00:00:00	609.0
1027082350	2012-11-26 00:00:00	826.0
1027082116	2012-11-26 00:00:00	449.0
1027100648	2012-11-29 00:00:00	609.0
1027082813	2012-11-26 00:00:00	493.0
1027124087	2012-12-06 00:00:00	1609.0
1027086031	2012-11-26 00:00:00	459.0
1027103524	2012-11-30 00:00:00	211.0
1027085787	2012-11-26 00:00:00	459.0
1027112156	2012-12-03 00:00:00	745.0
1027082353	2012-11-26 00:00:00	459.0
1027083324	2012-11-26 00:00:00	269.0
1027032545	2012-11-13 00:00:00	1459.0
1027123404	2012-12-05 00:00:00	309.0
1027201228	2013-01-05 00:00:00	477.0
1027205543	2013-01-06 00:00:00	293.0
1027212243	2013-01-08 00:00:00	509.0
1027206895	2013-01-07 00:00:00	1409.0
1027210292	2013-01-07 00:00:00	293.0
1027199644	2013-01-04 00:00:00	750.0
1027213204	2013-01-08 00:00:00	477.0
1027135772	2012-12-10 00:00:00	203.0
1027198737	2013-01-04 00:00:00	177.0
1027081736	2012-11-26 00:00:00	459.0
1027079986	2012-11-26 00:00:00	409.0
1027203925	2013-01-06 00:00:00	1409.0
1027227707	2013-01-10 00:00:00	293.0
1027193394	2013-01-03 00:00:00	509.0
1027034520	2012-11-14 00:00:00	270.0
1027045324	2012-11-15 00:00:00	200.0
1027040044	2012-11-14 00:00:00	839.0
1027055500	2012-11-18 00:00:00	309.0
1027074839	2012-11-23 00:00:00	459.0
1027047173	2012-11-16 00:00:00	672.0
1027054934	2012-11-19 00:00:00	809.0
1027076704	2012-11-24 00:00:00	143.0
1027082905	2012-11-26 00:00:00	459.0
1027190123	2013-01-02 00:00:00	459.0
1027170232	2012-12-23 00:00:00	639.0
1027169380	2012-12-22 00:00:00	293.0
1027187502	2012-12-31 00:00:00	493.0
1027132638	2012-12-09 00:00:00	959.0
1027186236	2012-12-31 00:00:00	299.0
1027071538	2012-11-21 00:00:00	809.0
1027176940	2012-12-27 00:00:00	299.0
1027169476	2012-12-27 00:00:00	609.0
1027174461	2012-12-27 00:00:00	258.0
1027221651	2013-01-09 00:00:00	1125.0
1027237611	2013-01-13 00:00:00	1269.1
1027069546	2012-11-21 00:00:00	1609.0
1027226098	2013-01-10 00:00:00	477.0
1027166196	2012-12-21 00:00:00	490.0
1027089229	2012-11-27 00:00:00	277.0
1027238203	2013-01-13 00:00:00	1409.0
1027153774	2012-12-16 00:00:00	347.0
1027128296	2012-12-07 00:00:00	109.0
1027151971	2012-12-15 00:00:00	327.0
1027165804	2012-12-21 00:00:00	999.0
1027153366	2012-12-16 00:00:00	211.0
1027161044	2012-12-21 00:00:00	609.0
1027212667	2013-01-07 00:00:00	1409.0
1027208292	2013-01-07 00:00:00	497.0
1027226029	2013-01-10 00:00:00	1409.0
1027210206	2013-01-07 00:00:00	309.0
1027183046	2012-12-29 00:00:00	543.0
1027237846	2013-01-13 00:00:00	477.0
1027166104	2012-12-21 00:00:00	829.0
1027235563	2013-01-12 00:00:00	177.0
1027490103	2013-02-28 00:00:00	347.0
1027364074	2013-02-06 00:00:00	491.1
1027479342	2013-02-26 00:00:00	490.0
1027646629	2013-04-06 00:00:00	211.0
1027263217	2013-01-19 00:00:00	477.0
1027267550	2013-01-20 00:00:00	1429.0
1027532486	2013-03-09 00:00:00	1459.0
1027473549	2013-02-26 00:00:00	331.0
1027583595	2013-03-21 00:00:00	549.0
1027283827	2013-01-23 00:00:00	293.0
1027608420	2013-03-28 00:00:00	483.0
1027527971	2013-03-08 00:00:00	440.0
1027478232	2013-02-26 00:00:00	609.0
1027500700	2013-03-03 00:00:00	1449.1
1027327683	2013-01-31 00:00:00	1439.0
1027285384	2013-01-24 00:00:00	170.0
1027272821	2013-01-21 00:00:00	313.0
1027461011	2013-02-25 00:00:00	1469.1
1027582714	2013-03-20 00:00:00	609.0
1027373429	2013-02-07 00:00:00	1399.0
1027563507	2013-03-15 00:00:00	487.0
1027442266	2013-02-19 00:00:00	609.0
1027244538	2013-01-15 00:00:00	477.0
1027514449	2013-03-05 00:00:00	943.0
1027334723	2013-02-01 00:00:00	477.0
1027267006	2013-01-20 00:00:00	177.0
1027352432	2013-02-04 00:00:00	549.1
1027257836	2013-01-17 00:00:00	1409.0
1027453144	2013-02-21 00:00:00	959.0
1027674576	2013-04-14 00:00:00	573.0
1027457673	2013-02-22 00:00:00	629.0
1027578886	2013-03-20 00:00:00	480.0
1027260849	2013-01-18 00:00:00	1439.0
1027329019	2013-01-31 00:00:00	177.0
1027239273	2013-01-14 00:00:00	509.0
1027515543	2013-03-05 00:00:00	193.0
1027306218	2013-01-28 00:00:00	1409.0
1027362877	2013-02-06 00:00:00	674.0
1027536723	2013-03-11 00:00:00	375.0
1027261333	2013-01-18 00:00:00	309.0
1027315656	2013-01-29 00:00:00	477.0
1027639004	2013-04-04 00:00:00	491.1
1027664826	2013-04-11 00:00:00	959.0
1027452187	2013-02-21 00:00:00	843.0
1027333037	2013-01-31 00:00:00	509.0
1027296025	2013-01-25 00:00:00	509.0
1027565943	2013-03-16 00:00:00	543.0
1027644014	2013-04-05 00:00:00	299.0
1027387622	2013-02-10 00:00:00	489.0
1027333460	2013-01-31 00:00:00	1439.0
1027467294	2013-02-25 00:00:00	193.0
1027431016	2013-02-18 00:00:00	929.0
1027447445	2013-02-20 00:00:00	1629.0
1027487401	2013-02-28 00:00:00	149.0
1027608372	2013-03-28 00:00:00	425.0
1027325210	2013-01-30 00:00:00	1409.0
1027288727	2013-01-24 00:00:00	2214.0
1027316849	2013-01-29 00:00:00	176.0
1027260189	2013-01-18 00:00:00	859.0
1027512523	2013-03-05 00:00:00	191.1
1027399104	2013-02-11 00:00:00	827.0
1027406531	2013-02-13 00:00:00	674.0
1027314572	2013-01-28 00:00:00	509.0
1027304800	2013-01-27 00:00:00	859.0
1027334003	2013-01-31 00:00:00	1409.0
1027312825	2013-01-28 00:00:00	1409.0
1027517475	2013-03-06 00:00:00	536.0
1027277420	2013-01-22 00:00:00	177.0
1027446522	2013-02-20 00:00:00	193.0
1027254362	2013-01-17 00:00:00	1429.0
1027408642	2013-02-13 00:00:00	1449.0
1027425486	2013-02-18 00:00:00	543.0
1027503028	2013-03-04 00:00:00	1609.0
1027265831	2013-01-20 00:00:00	177.0
1027256619	2013-01-17 00:00:00	509.0
1027360996	2013-02-06 00:00:00	309.0
1027515394	2013-03-05 00:00:00	1629.0
1027515613	2013-03-05 00:00:00	1609.0
1027533281	2013-03-10 00:00:00	864.1
1027276126	2013-01-22 00:00:00	879.0
1027596578	2013-03-25 00:00:00	600.0
1027593149	2013-03-24 00:00:00	1629.0
1027647285	2013-04-06 00:00:00	1639.0
1027658665	2013-04-09 00:00:00	1479.0
1027323264	2013-01-30 00:00:00	170.0
1027622808	2013-04-01 00:00:00	609.0
1027475419	2013-02-26 00:00:00	1479.0
1027267800	2013-01-21 00:00:00	509.0
1027346441	2013-02-04 00:00:00	2479.0
1027599929	2013-03-26 00:00:00	203.0
1027649669	2013-04-08 00:00:00	573.0
1027467220	2013-02-25 00:00:00	1449.1
1027594452	2013-03-25 00:00:00	874.0
1027593558	2013-03-25 00:00:00	296.1
1027397146	2013-02-11 00:00:00	549.0
1027471972	2013-02-25 00:00:00	299.0
1027616293	2013-03-30 00:00:00	979.0
1027459650	2013-02-22 00:00:00	459.0
1027792249	2013-05-16 00:00:00	540.0
1027789848	2013-05-15 00:00:00	221.0
1027800928	2013-05-19 00:00:00	469.0
1027829604	2013-05-27 00:00:00	1649.0
1027688810	2013-04-18 00:00:00	1449.1
1027681383	2013-04-16 00:00:00	559.0
1027830222	2013-05-27 00:00:00	619.0
1027836877	2013-05-29 00:00:00	1619.0
1027884956	2013-06-08 00:00:00	989.0
1027820980	2013-05-23 00:00:00	1599.0
1027873160	2013-06-06 00:00:00	1459.1
1027872331	2013-06-05 00:00:00	619.0
1027719770	2013-04-27 00:00:00	543.0
1027676180	2013-04-15 00:00:00	309.0
1027840081	2013-05-29 00:00:00	201.1
1027736647	2013-05-01 00:00:00	483.0
1027850654	2013-05-31 00:00:00	221.0
1027812269	2013-05-22 00:00:00	624.1
1027859523	2013-06-03 00:00:00	171.0
1027827725	2013-05-26 00:00:00	1619.0
1027688205	2013-04-18 00:00:00	477.0
1027715175	2013-04-25 00:00:00	1409.0
1027701030	2013-04-22 00:00:00	431.1
1027726145	2013-04-29 00:00:00	759.0
1027731219	2013-04-30 00:00:00	469.0
1027714119	2013-04-25 00:00:00	1449.0
1027732837	2013-04-30 00:00:00	253.0
1027737118	2013-05-01 00:00:00	1639.0
1027762731	2013-05-08 00:00:00	201.1
1027684579	2013-04-17 00:00:00	1639.0
1027761868	2013-05-08 00:00:00	559.1
1027761177	2013-05-08 00:00:00	969.0
1027770759	2013-05-11 00:00:00	501.1
1027773928	2013-05-12 00:00:00	553.0
1027777415	2013-05-13 00:00:00	684.0
1027879765	2013-06-06 00:00:00	1619.0
1027801088	2013-05-19 00:00:00	1639.0
1027693297	2013-04-19 00:00:00	203.0
1027792758	2013-05-17 00:00:00	284.67
1027721712	2013-04-28 00:00:00	261.0
1027776074	2013-05-13 00:00:00	1459.1
1027830874	2013-05-27 00:00:00	619.0
1027855310	2013-06-02 00:00:00	337.0
1027848518	2013-06-03 00:00:00	1619.0
1027749041	2013-05-04 00:00:00	559.1
1027716638	2013-04-26 00:00:00	759.0
1027765547	2013-05-09 00:00:00	589.0
1027843639	2013-05-30 00:00:00	521.1
1027768294	2013-05-10 00:00:00	1250.0
1027890678	2013-06-10 00:00:00	1639.0
1027780041	2013-05-13 00:00:00	559.1
1028202666	2013-08-26 00:00:00	569.0
1028215222	2013-08-27 00:00:00	1269.0
1028180861	2013-08-20 00:00:00	470.0
1028091834	2013-07-31 00:00:00	1229.15
1028180040	2013-08-19 00:00:00	1289.0
1028061016	2013-07-24 00:00:00	221.0
1028293668	2013-09-10 00:00:00	557.0
1028213629	2013-08-27 00:00:00	417.0
1028268191	2013-09-06 00:00:00	1179.2
1028150593	2013-08-13 00:00:00	1469.0
1028312393	2013-09-12 00:00:00	1289.0
1028282970	2013-09-09 00:00:00	908.0
1028046493	2013-07-19 00:00:00	1379.15
1027997196	2013-07-08 00:00:00	1469.0
1028002390	2013-07-09 00:00:00	583.0
1028010215	2013-07-10 00:00:00	553.0
1028013628	2013-07-12 00:00:00	299.0
1027950840	2013-06-25 00:00:00	501.1
1027951363	2013-06-26 00:00:00	700.0
1028066102	2013-07-25 00:00:00	1379.0
1027967105	2013-07-01 00:00:00	323.0
1027954136	2013-06-26 00:00:00	1639.0
1027964145	2013-06-28 00:00:00	287.0
1027978170	2013-07-02 00:00:00	1619.0
1027943844	2013-06-24 00:00:00	809.2
1027961098	2013-06-27 00:00:00	503.0
1027901178	2013-06-12 00:00:00	969.0
1027935716	2013-06-24 00:00:00	299.0
1027930596	2013-06-21 00:00:00	1619.0
1027918382	2013-06-17 00:00:00	1639.0
1027915881	2013-06-16 00:00:00	306.1
1027901485	2013-06-12 00:00:00	299.0
1027925466	2013-06-18 00:00:00	649.0
1028082121	2013-07-30 00:00:00	299.0
1028084337	2013-07-30 00:00:00	569.0
1027975550	2013-07-02 00:00:00	619.0
1028081087	2013-07-30 00:00:00	1379.0
1028108787	2013-08-05 00:00:00	1519.0
1028017561	2013-07-13 00:00:00	1639.0
1028005093	2013-07-09 00:00:00	1619.0
1028226086	2013-08-29 00:00:00	1569.0
1028246675	2013-09-03 00:00:00	453.0
1028056180	2013-07-22 00:00:00	290.65
1028191400	2013-08-22 00:00:00	1169.0
1028031137	2013-07-16 00:00:00	989.0
1028002447	2013-07-09 00:00:00	990.0
1028267046	2013-09-05 00:00:00	319.0
1028271279	2013-09-06 00:00:00	1179.2
1028062338	2013-07-24 00:00:00	493.15
1028255322	2013-09-04 00:00:00	939.0
1028277560	2013-09-08 00:00:00	1339.0
1028229025	2013-08-30 00:00:00	1469.0
1028264264	2013-09-05 00:00:00	969.0
1028206030	2013-08-26 00:00:00	423.0
1028186010	2013-08-21 00:00:00	223.0
1028242162	2013-09-02 00:00:00	619.0
1027997805	2013-07-08 00:00:00	250.0
1028144532	2013-08-13 00:00:00	869.0
1028228315	2013-08-30 00:00:00	1269.0
1028227996	2013-08-29 00:00:00	221.0
1028224870	2013-08-29 00:00:00	199.0
1028226928	2013-08-29 00:00:00	221.0
1028032432	2013-07-16 00:00:00	503.0
1028257580	2013-09-04 00:00:00	221.0
1028221279	2013-08-28 00:00:00	1269.0
1028272221	2013-09-06 00:00:00	603.0
1028258460	2013-09-05 00:00:00	523.0
1028296808	2013-09-11 00:00:00	969.0
1028160003	2013-08-15 00:00:00	437.0
1028079857	2013-07-29 00:00:00	1379.15
1028162872	2013-08-15 00:00:00	437.0
1028161066	2013-08-15 00:00:00	603.0
1028090269	2013-07-31 00:00:00	423.15
1028070640	2013-07-26 00:00:00	569.0
1027965555	2013-07-01 00:00:00	299.0
1028194501	2013-08-23 00:00:00	939.0
1028243294	2013-09-03 00:00:00	203.0
1028226547	2013-08-29 00:00:00	467.0
1028227023	2013-08-29 00:00:00	1269.0
1028084093	2013-07-30 00:00:00	1379.0
1027950628	2013-06-25 00:00:00	299.0
1028208693	2013-08-26 00:00:00	1269.0
1028218886	2013-08-28 00:00:00	203.0
1027924640	2013-06-18 00:00:00	819.0
1028135957	2013-08-12 00:00:00	589.66
1027973173	2013-07-01 00:00:00	1459.0
1028133438	2013-08-12 00:00:00	1469.0
1028348522	2013-09-17 00:00:00	250.0
1028521057	2013-10-09 00:00:00	559.0
1028318847	2013-09-13 00:00:00	199.0
1028464075	2013-10-01 00:00:00	221.0
1028477222	2013-10-03 00:00:00	119.0
1028417601	2013-09-26 00:00:00	537.0
1028363326	2013-09-18 00:00:00	839.0
1028425037	2013-09-27 00:00:00	619.0
1028395990	2013-09-24 00:00:00	537.0
1028477059	2013-10-03 00:00:00	1799.0
1028476362	2013-10-03 00:00:00	684.0
1028354075	2013-09-18 00:00:00	467.0
1028334982	2013-09-16 00:00:00	221.0
1028465859	2013-10-03 00:00:00	523.0
1028412036	2013-09-25 00:00:00	1069.0
1028322227	2013-09-13 00:00:00	1124.0
1028344834	2013-09-16 00:00:00	457.0
1028483400	2013-10-04 00:00:00	453.0
1028364218	2013-09-19 00:00:00	457.0
1028401471	2013-09-24 00:00:00	230.0
1028506641	2013-10-07 00:00:00	299.0
1028496096	2013-10-06 00:00:00	684.0
1028319664	2013-09-13 00:00:00	1289.0
1028510736	2013-10-08 00:00:00	1289.0
1028434389	2013-09-30 00:00:00	317.25
1028454692	2013-09-30 00:00:00	457.0
1028360237	2013-09-18 00:00:00	416.33
1028326863	2013-09-15 00:00:00	151.0
1028455182	2013-09-30 00:00:00	437.0
1028339801	2013-09-16 00:00:00	221.0
1028370732	2013-09-19 00:00:00	1269.0
1028455879	2013-09-30 00:00:00	221.0
1028381669	2013-09-23 00:00:00	206.0
1028560282	2013-10-15 00:00:00	442.0
1028617734	2013-10-24 00:00:00	569.0
1028686735	2013-11-04 00:00:00	1319.0
1028708925	2013-11-08 00:00:00	1506.0
1028602518	2013-10-22 00:00:00	889.0
1028638841	2013-10-28 00:00:00	321.0
1028644982	2013-10-29 00:00:00	341.0
1028630563	2013-10-26 00:00:00	299.0
1028634377	2013-10-27 00:00:00	199.0
1028641158	2013-10-29 00:00:00	340.0
1028737740	2013-11-12 00:00:00	471.0
1028583277	2013-10-18 00:00:00	1107.0
1028698310	2013-11-06 00:00:00	221.0
1028701131	2013-11-07 00:00:00	1489.0
1028552256	2013-10-14 00:00:00	889.0
1028595065	2013-10-21 00:00:00	423.0
1028697785	2013-11-07 00:00:00	2849.0
1028723330	2013-11-10 00:00:00	569.0
1028618714	2013-10-24 00:00:00	699.0
1028598938	2013-10-21 00:00:00	1000.0
1028582590	2013-10-18 00:00:00	299.0
1028578888	2013-10-17 00:00:00	603.0
1028535234	2013-10-10 00:00:00	417.0
1028537798	2013-10-10 00:00:00	286.0
1028582351	2013-10-18 00:00:00	523.0
1028558020	2013-10-15 00:00:00	299.0
1028800138	2013-11-25 00:00:00	1269.0
1028797592	2013-11-25 00:00:00	499.0
1028756457	2013-11-15 00:00:00	1915.0
1028763061	2013-11-18 00:00:00	319.0
1028784649	2013-11-21 00:00:00	171.0
1028808392	2013-11-28 00:00:00	1299.0
1028758178	2013-11-15 00:00:00	1039.0
1028749167	2013-11-14 00:00:00	435.0
1028791432	2013-11-25 00:00:00	323.0
1028802983	2013-11-26 00:00:00	1289.0
1028774874	2013-11-19 00:00:00	1339.0
1028813641	2013-12-01 00:00:00	453.0
1028814184	2013-12-02 00:00:00	1319.0
1028791704	2013-11-23 00:00:00	171.0
1028758524	2013-11-18 00:00:00	523.0
1028763910	2013-11-18 00:00:00	319.0
1028730876	2013-11-14 00:00:00	203.0
1028766295	2013-11-18 00:00:00	423.0
1028772316	2013-11-19 00:00:00	503.0
1028770384	2013-11-18 00:00:00	1769.0
1028752746	2013-11-14 00:00:00	221.0
1028789366	2013-11-25 00:00:00	693.0
1028932652	2014-01-06 00:00:00	1299.0
1028922044	2014-01-04 00:00:00	619.0
1028919725	2014-01-06 00:00:00	171.0
1028951524	2014-01-10 00:00:00	437.0
1028942779	2014-01-08 00:00:00	203.0
1028846629	2013-12-09 00:00:00	303.0
1029022028	2014-01-27 00:00:00	349.0
1028860341	2013-12-13 00:00:00	469.0
1028879939	2013-12-19 00:00:00	1319.0
1028889107	2013-12-21 00:00:00	303.0
1028870055	2013-12-16 00:00:00	1369.0
1028900699	2013-12-30 00:00:00	1769.0
1028890006	2013-12-23 00:00:00	539.0
1028902211	2013-12-28 00:00:00	619.0
1028889150	2013-12-21 00:00:00	199.0
1028895688	2013-12-25 00:00:00	457.0
1028842615	2013-12-08 00:00:00	619.0
1028828078	2013-12-03 00:00:00	156.0
1028851857	2013-12-10 00:00:00	1399.0
1028844885	2013-12-09 00:00:00	1499.0
1028844984	2013-12-09 00:00:00	619.0
1028858637	2013-12-12 00:00:00	299.0
1028822747	2013-12-03 00:00:00	290.0
1028823918	2013-12-03 00:00:00	171.0
1028834395	2013-12-06 00:00:00	490.0
1029017376	2014-01-23 00:00:00	619.0
1028902186	2013-12-30 00:00:00	2799.0
1029030361	2014-01-27 00:00:00	457.0
1028868993	2013-12-16 00:00:00	1769.0
1028897482	2013-12-26 00:00:00	221.0
1028951460	2014-01-10 00:00:00	1299.0
1028994777	2014-01-20 00:00:00	1289.0
1028995834	2014-01-20 00:00:00	1269.0
1028960202	2014-01-13 00:00:00	341.0
1029009147	2014-01-22 00:00:00	623.0
1028999156	2014-01-21 00:00:00	990.0
1028977883	2014-01-16 00:00:00	437.0
1028964049	2014-01-14 00:00:00	437.0
1028831316	2013-12-04 00:00:00	1469.0
1028831622	2013-12-04 00:00:00	171.0
1028917686	2014-01-03 00:00:00	423.0
1028937307	2014-01-07 00:00:00	1269.0
1028937039	2014-01-07 00:00:00	221.0
1028955879	2014-01-11 00:00:00	203.0
1028950143	2014-01-10 00:00:00	939.0
1028955801	2014-01-13 00:00:00	2559.0
1028959583	2014-01-13 00:00:00	649.0
1028865360	2013-12-15 00:00:00	1769.0
1028906159	2013-12-30 00:00:00	455.0
1028812502	2013-11-30 00:00:00	171.0
1028815733	2013-12-02 00:00:00	1799.0
1028944042	2014-01-08 00:00:00	4819.0
1028944054	2014-01-08 00:00:00	724.0
1028966719	2014-01-14 00:00:00	634.0
1028876288	2013-12-18 00:00:00	619.0
1028989187	2014-01-20 00:00:00	437.0
1028944802	2014-01-08 00:00:00	939.0
1028967013	2014-01-14 00:00:00	1269.0
1028982619	2014-01-16 00:00:00	1269.0
1028948559	2014-01-09 00:00:00	603.0
1028973478	2014-01-15 00:00:00	321.0
1028991497	2014-01-19 00:00:00	984.0
1028883232	2013-12-19 00:00:00	1324.0
1029210688	2014-02-25 00:00:00	1489.0
1029124144	2014-02-11 00:00:00	457.0
1029043056	2014-01-29 00:00:00	684.0
1029059152	2014-01-31 00:00:00	1269.0
1029049769	2014-01-30 00:00:00	1269.0
1029049770	2014-01-30 00:00:00	299.0
1029085833	2014-02-04 00:00:00	503.0
1029027159	2014-01-27 00:00:00	1269.0
1029059094	2014-01-31 00:00:00	423.0
1029024408	2014-01-25 00:00:00	939.0
1029163826	2014-02-16 00:00:00	1299.0
1029165385	2014-02-17 00:00:00	2619.0
1029169908	2014-02-17 00:00:00	1269.0
1029170652	2014-02-17 00:00:00	1269.0
1029090288	2014-02-05 00:00:00	1019.0
1029113881	2014-02-08 00:00:00	503.0
1029117975	2014-02-10 00:00:00	919.0
1029115090	2014-02-10 00:00:00	250.0
1029028629	2014-01-27 00:00:00	519.0
1029032728	2014-01-27 00:00:00	386.0
1029043255	2014-01-29 00:00:00	457.0
1029102468	2014-02-06 00:00:00	299.0
1029123133	2014-02-10 00:00:00	503.0
1029063194	2014-01-31 00:00:00	1289.0
1029148813	2014-02-13 00:00:00	539.0
1029136830	2014-02-12 00:00:00	619.0
1029059281	2014-01-31 00:00:00	899.0
1029037374	2014-01-28 00:00:00	121.0
1029044004	2014-01-29 00:00:00	2619.0
1029065275	2014-02-01 00:00:00	503.0
1029057883	2014-01-31 00:00:00	341.0
1029063252	2014-01-31 00:00:00	1269.0
1029049389	2014-01-29 00:00:00	1269.0
1029250887	2014-03-03 00:00:00	1469.0
1029248492	2014-03-01 00:00:00	619.0
1029255801	2014-03-03 00:00:00	473.0
1029279972	2014-03-06 00:00:00	319.0
1029410467	2014-03-31 00:00:00	1369.0
1029408169	2014-03-31 00:00:00	175.0
1029407178	2014-03-30 00:00:00	299.0
1029362513	2014-03-20 00:00:00	473.0
1029262758	2014-03-04 00:00:00	1319.0
1029358130	2014-03-19 00:00:00	1469.0
1029315637	2014-03-13 00:00:00	299.0
1029335409	2014-03-17 00:00:00	619.0
1029372909	2014-03-23 00:00:00	1319.0
1029274842	2014-03-06 00:00:00	319.0
1029293142	2014-03-08 00:00:00	619.0
1029423001	2014-04-02 00:00:00	1769.0
1029318659	2014-03-13 00:00:00	2470.0
1029430894	2014-04-03 00:00:00	489.0
1029411429	2014-03-31 00:00:00	750.0
1029417204	2014-03-31 00:00:00	473.0
1029374499	2014-03-24 00:00:00	889.0
1029260514	2014-03-04 00:00:00	1769.0
1029396436	2014-03-27 00:00:00	1349.0
1029514677	2014-04-22 12:24:16	553.0
1029547578	2014-05-01 07:43:27	1319.0
1029641156	2014-05-19 08:43:01	164.0
1029536684	2014-04-28 17:45:57	319.0
1029443712	2014-04-07 00:00:00	1369.0
1029475577	2014-04-14 00:00:00	569.0
1029557637	2014-05-05 07:31:55	1369.0
1029513806	2014-04-22 11:08:56	1789.0
1029600947	2014-05-12 13:06:30	603.0
1029540368	2014-04-30 00:00:00	1624.0
1029587592	2014-05-12 07:14:16	299.0
1029596957	2014-05-11 21:23:14	1319.0
1029548295	2014-05-01 07:50:30	373.0
1029567033	2014-05-06 12:36:16	849.0
1029591792	2014-05-12 07:14:50	450.0
1029599645	2014-05-12 10:28:15	619.0
1029521685	2014-04-24 08:46:34	569.0
1029548328	2014-04-30 20:21:23	253.0
1029537064	2014-04-28 19:00:07	869.0
1029555626	2014-05-02 15:47:53	819.0
1029489158	2014-04-16 12:36:27	253.0
1029496889	2014-04-18 06:24:05	403.0
1029460527	2014-04-10 00:00:00	1289.0
1029488679	2014-04-16 13:45:13	431.0
1029567106	2014-05-05 20:54:57	819.0
1029633678	2014-05-16 17:25:44	453.0
1029640655	2014-05-19 07:08:17	1299.0
1029624709	2014-05-15 14:53:14	719.0
1029453493	2014-04-08 00:00:00	501.0
1029608897	2014-05-13 15:22:38	619.0
1029628463	2014-05-16 12:54:51	299.0
1029498976	2014-04-21 06:37:02	619.0
1029615596	2014-05-14 11:54:55	619.0
1029633027	2014-05-16 15:11:16	619.0
1029777171	2014-06-16 17:56:35	1319.0
1029773182	2014-06-16 10:00:54	453.0
1029679744	2014-05-27 12:12:48	4819.0
1029777540	2014-06-16 18:40:47	1119.0
1029752327	2014-06-11 07:43:06	339.0
1029674479	2014-05-27 06:57:26	1569.0
1029745208	2014-06-09 15:39:06	203.0
1029765391	2014-06-14 08:08:41	1119.0
1029646905	2014-05-20 09:10:40	619.0
1029788049	2014-06-18 15:27:04	1339.0
1029789816	2014-06-19 04:50:26	1469.0
1029705369	2014-06-02 06:05:23	473.0
1029801734	2014-06-23 06:30:39	919.0
1029691469	2014-05-29 13:40:40	1269.0
1029681286	2014-05-28 06:32:29	437.0
1029703280	2014-05-31 20:56:29	221.0
1029755876	2014-06-11 13:36:57	1449.0
1029821456	2014-06-25 14:45:18	299.0
1029680846	2014-05-27 14:01:19	269.0
1029835014	2014-06-30 06:30:54	769.0
1029830484	2014-06-27 08:27:13	1251.0
1029837119	2014-06-29 07:10:05	603.0
1029648451	2014-05-20 10:23:56	319.0
1029716213	2014-06-03 13:24:19	1324.0
1029646381	2014-05-20 13:29:51	299.0
1029678101	2014-05-27 14:11:58	1269.0
1029700182	2014-05-30 19:33:11	221.0
1029690818	2014-05-29 08:03:33	307.0
1029666424	2014-05-23 11:50:46	1507.0
1029731504	2014-06-06 04:12:57	199.0
1029705154	2014-06-01 16:28:59	503.0
1029675037	2014-05-26 13:32:30	437.0
1029795416	2014-06-20 08:58:31	569.0
1029814745	2014-06-24 13:11:08	198.0
1029987087	2014-08-03 16:06:38	1489.0
1029892338	2014-07-14 06:41:51	439.66
1030006953	2014-08-09 11:08:59	268.0
1029883023	2014-07-09 12:32:38	869.0
1029847825	2014-07-01 16:24:50	503.0
1029884562	2014-07-10 05:54:57	300.0
1029846806	2014-07-01 13:39:04	1350.0
1029848401	2014-07-01 19:19:36	623.0
1029865130	2014-07-06 12:26:37	271.0
1029869170	2014-07-07 10:33:15	1139.0
1029973346	2014-07-31 08:00:43	1589.0
1029976935	2014-07-31 17:26:55	1069.0
